number,street,city,latGold,lonGold,id,geoapi_id,request_id,lat,long,accuracy,endereço,erro
371,LUIZ DOMINGUES DE CASTRO,SAO PAULO,-23.441777,-46.793871,2929536,Here,2929536,-23.44122,-46.79397,1.0,"SP, SAO PAULO, LUIZ DOMINGUES DE CASTRO, 371",0.06251188657241659
371,LUIZ DOMINGUES DE CASTRO,SAO PAULO,-23.441777,-46.793871,2929536,Google,2929536,-23.4415399,-46.7939572,,"SP, SAO PAULO, LUIZ DOMINGUES DE CASTRO, 371",0.02769687968063412
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2929537,Here,2929537,-23.61048,-46.64295,1.0,"SP, SAO PAULO, DOS LIRIOS, 10",20.21534586877319
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2929537,MapBox,2929537,-23.610426,-46.64296,0.99,"SP, SAO PAULO, DOS LIRIOS, 10",20.21727555749709
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2929537,OpenRouteService,2929537,-23.522392,-46.593147,1.0,"SP, SAO PAULO, DOS LIRIOS, 10",19.677588489617445
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2929537,Google,2929537,-23.5557714,-46.6395571,,"SP, SAO PAULO, DOS LIRIOS, 10",21.664662930556084
62,RUA PROFESSOR JOSE OZI,SAO PAULO,-23.609075,-46.581633,2929538,Google,2929538,-23.6101749,-46.5809976,,"SP, SAO PAULO, RUA PROFESSOR JOSE OZI, 62",0.13800150675575013
62,RUA PROFESSOR JOSE OZI,SAO PAULO,-23.609075,-46.581633,2929538,Here,2929538,-23.53363,-46.45081,0.76,"SP, SAO PAULO, RUA PROFESSOR JOSE OZI, 62",15.753686639411384
62,RUA PROFESSOR JOSE OZI,SAO PAULO,-23.609075,-46.581633,2929538,MapBox,2929538,-23.60925,-46.581968,0.99,"SP, SAO PAULO, RUA PROFESSOR JOSE OZI, 62",0.03930061261852905
62,RUA PROFESSOR JOSE OZI,SAO PAULO,-23.609075,-46.581633,2929538,OpenRouteService,2929538,-23.609668,-46.581703,0.8,"SP, SAO PAULO, RUA PROFESSOR JOSE OZI, 62",0.06606369995670162
42,DOUTOR LUIZ BRANCO RIBEIRO,SAO PAULO,-23.578191,-46.385144,2929539,Google,2929539,-23.5795625,-46.3846571,,"SP, SAO PAULO, DOUTOR LUIZ BRANCO RIBEIRO, 42",0.15982162346675657
42,DOUTOR LUIZ BRANCO RIBEIRO,SAO PAULO,-23.578191,-46.385144,2929539,OpenRouteService,2929539,-23.522392,-46.593147,1.0,"SP, SAO PAULO, DOUTOR LUIZ BRANCO RIBEIRO, 42",22.11842382627796
42,DOUTOR LUIZ BRANCO RIBEIRO,SAO PAULO,-23.578191,-46.385144,2929539,Here,2929539,-23.57957,-46.38466,1.0,"SP, SAO PAULO, DOUTOR LUIZ BRANCO RIBEIRO, 42",0.1605199200388793
42,DOUTOR LUIZ BRANCO RIBEIRO,SAO PAULO,-23.578191,-46.385144,2929539,MapBox,2929539,-23.579963,-46.384618,0.99,"SP, SAO PAULO, DOUTOR LUIZ BRANCO RIBEIRO, 42",0.20346557572141177
97,RUA COJUBA,SAO PAULO,-23.586902,-46.684495,2929540,Here,2929540,-23.58695,-46.6845,1.0,"SP, SAO PAULO, RUA COJUBA, 97",0.0053405527130883776
97,RUA COJUBA,SAO PAULO,-23.586902,-46.684495,2929540,MapBox,2929540,-23.58683,-46.684553,0.99,"SP, SAO PAULO, RUA COJUBA, 97",0.009931623266397212
97,RUA COJUBA,SAO PAULO,-23.586902,-46.684495,2929540,OpenRouteService,2929540,-23.586855,-46.684638,0.8,"SP, SAO PAULO, RUA COJUBA, 97",0.015496959883704321
97,RUA COJUBA,SAO PAULO,-23.586902,-46.684495,2929540,Google,2929540,-23.5870996,-46.6843069,,"SP, SAO PAULO, RUA COJUBA, 97",0.02911325511225475
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2929541,Here,2929541,-23.88093,-46.62635,1.0,"SP, SAO PAULO, ESTRADA DO CURUCUTU, SN",0.9194250869384913
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2929541,OpenRouteService,2929541,-23.874733,-46.631169,0.8,"SP, SAO PAULO, ESTRADA DO CURUCUTU, SN",0.34237062214356395
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2929541,Google,2929541,-23.8747448,-46.631251,,"SP, SAO PAULO, ESTRADA DO CURUCUTU, SN",0.3347329174688985
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2929541,MapBox,2929541,-23.8924383,-46.6174,0.787619,"SP, SAO PAULO, ESTRADA DO CURUCUTU, SN",2.444407977035522
153,JOAO LANG,SAO PAULO,-23.867688,-46.652727,2929542,Google,2929542,-23.8680595,-46.6520723,,"SP, SAO PAULO, JOAO LANG, 153",0.0783571526887456
153,JOAO LANG,SAO PAULO,-23.867688,-46.652727,2929542,MapBox,2929542,-23.867345,-46.650506,0.99,"SP, SAO PAULO, JOAO LANG, 153",0.22938905148616845
153,JOAO LANG,SAO PAULO,-23.867688,-46.652727,2929542,Here,2929542,-23.64837,-46.61208,0.8,"SP, SAO PAULO, JOAO LANG, 153",24.641391314550564
153,JOAO LANG,SAO PAULO,-23.867688,-46.652727,2929542,OpenRouteService,2929542,-23.867351,-46.650504,1.0,"SP, SAO PAULO, JOAO LANG, 153",0.229480924322757
546,AVENIDA DOS TUPINIQUINS,SAO PAULO,-23.609397,-46.657169,2929543,Google,2929543,-23.6091913,-46.6572719,,"SP, SAO PAULO, AVENIDA DOS TUPINIQUINS, 546",0.02508575489027273
546,AVENIDA DOS TUPINIQUINS,SAO PAULO,-23.609397,-46.657169,2929543,OpenRouteService,2929543,0.018888,-51.069663,0.8,"SP, SAO PAULO, AVENIDA DOS TUPINIQUINS, 546",2657.2822895598442
546,AVENIDA DOS TUPINIQUINS,SAO PAULO,-23.609397,-46.657169,2929543,MapBox,2929543,-23.609219,-46.657212,0.721746,"SP, SAO PAULO, AVENIDA DOS TUPINIQUINS, 546",0.020196503758632457
546,AVENIDA DOS TUPINIQUINS,SAO PAULO,-23.609397,-46.657169,2929543,Here,2929543,-23.60933,-46.65711,0.79,"SP, SAO PAULO, AVENIDA DOS TUPINIQUINS, 546",0.009556108228561646
221,AVENIDA MENOTTI LAUDISIO,SAO PAULO,-23.482531,-46.725433,2929544,MapBox,2929544,-23.481945,-46.72366,0.99,"SP, SAO PAULO, AVENIDA MENOTTI LAUDISIO, 221",0.19239692404178785
221,AVENIDA MENOTTI LAUDISIO,SAO PAULO,-23.482531,-46.725433,2929544,Here,2929544,-23.48352,-46.72851,1.0,"SP, SAO PAULO, AVENIDA MENOTTI LAUDISIO, 221",0.33286574414528647
221,AVENIDA MENOTTI LAUDISIO,SAO PAULO,-23.482531,-46.725433,2929544,Google,2929544,-23.4833342,-46.7285724,,"SP, SAO PAULO, AVENIDA MENOTTI LAUDISIO, 221",0.3328112372152841
221,AVENIDA MENOTTI LAUDISIO,SAO PAULO,-23.482531,-46.725433,2929544,OpenRouteService,2929544,-23.482221,-46.727091,0.8,"SP, SAO PAULO, AVENIDA MENOTTI LAUDISIO, 221",0.1728170443231839
149,GUIRA ACANGATARA,SAO PAULO,-23.498611,-46.527881,2929545,OpenRouteService,2929545,-23.522392,-46.593147,1.0,"SP, SAO PAULO, GUIRA ACANGATARA, 149",7.16727057814465
149,GUIRA ACANGATARA,SAO PAULO,-23.498611,-46.527881,2929545,MapBox,2929545,-23.498545,-46.527444,0.99,"SP, SAO PAULO, GUIRA ACANGATARA, 149",0.04523065574009076
149,GUIRA ACANGATARA,SAO PAULO,-23.498611,-46.527881,2929545,Google,2929545,-23.498366,-46.5276578,,"SP, SAO PAULO, GUIRA ACANGATARA, 149",0.035440221302368964
149,GUIRA ACANGATARA,SAO PAULO,-23.498611,-46.527881,2929545,Here,2929545,-23.49857,-46.52783,1.0,"SP, SAO PAULO, GUIRA ACANGATARA, 149",0.006910503815017218
400,RUA LOURENCO LEITE PENTEADO,SAO PAULO,-23.633406,-46.468582,2929546,MapBox,2929546,-23.633531,-46.468537,0.99,"SP, SAO PAULO, RUA LOURENCO LEITE PENTEADO, 400",0.014585725913101834
400,RUA LOURENCO LEITE PENTEADO,SAO PAULO,-23.633406,-46.468582,2929546,Here,2929546,-23.63336,-46.46859,1.0,"SP, SAO PAULO, RUA LOURENCO LEITE PENTEADO, 400",0.005159618887802629
400,RUA LOURENCO LEITE PENTEADO,SAO PAULO,-23.633406,-46.468582,2929546,OpenRouteService,2929546,-23.632046,-46.462406,0.8,"SP, SAO PAULO, RUA LOURENCO LEITE PENTEADO, 400",0.6479401497442562
400,RUA LOURENCO LEITE PENTEADO,SAO PAULO,-23.633406,-46.468582,2929546,Google,2929546,-23.6334308,-46.4686019,,"SP, SAO PAULO, RUA LOURENCO LEITE PENTEADO, 400",0.0034157527136556187
70,JORGE PIRES RAMALHO,SAO PAULO,-23.460965,-46.699139,2929547,Google,2929547,-23.4606681,-46.6996076,,"SP, SAO PAULO, JORGE PIRES RAMALHO, 70",0.05808151710379749
70,JORGE PIRES RAMALHO,SAO PAULO,-23.460965,-46.699139,2929547,MapBox,2929547,-23.460767,-46.699367,0.99,"SP, SAO PAULO, JORGE PIRES RAMALHO, 70",0.03199252687275326
70,JORGE PIRES RAMALHO,SAO PAULO,-23.460965,-46.699139,2929547,OpenRouteService,2929547,-23.522392,-46.593147,1.0,"SP, SAO PAULO, JORGE PIRES RAMALHO, 70",12.786789358829212
70,JORGE PIRES RAMALHO,SAO PAULO,-23.460965,-46.699139,2929547,Here,2929547,-23.46054,-46.69953,1.0,"SP, SAO PAULO, JORGE PIRES RAMALHO, 70",0.061736592463832674
175,RUA DAS MIMOSAS,SAO PAULO,-23.594359,-46.572042,2929548,Google,2929548,-23.594296,-46.57197070000001,,"SP, SAO PAULO, RUA DAS MIMOSAS, 175",0.010081943302132768
175,RUA DAS MIMOSAS,SAO PAULO,-23.594359,-46.572042,2929548,Here,2929548,-23.59439,-46.57211,1.0,"SP, SAO PAULO, RUA DAS MIMOSAS, 175",0.007743392332569352
175,RUA DAS MIMOSAS,SAO PAULO,-23.594359,-46.572042,2929548,OpenRouteService,2929548,-23.522011,-46.370325,0.8,"SP, SAO PAULO, RUA DAS MIMOSAS, 175",22.098356152969735
175,RUA DAS MIMOSAS,SAO PAULO,-23.594359,-46.572042,2929548,MapBox,2929548,-23.594287,-46.572028,0.99,"SP, SAO PAULO, RUA DAS MIMOSAS, 175",0.008101193836931472
101,RUA ENRIQUE AMORIM,SAO PAULO,-23.867041,-46.75333,2929549,Here,2929549,-23.86747,-46.7558,0.98,"SP, SAO PAULO, RUA ENRIQUE AMORIM, 101",0.25603151595957035
101,RUA ENRIQUE AMORIM,SAO PAULO,-23.867041,-46.75333,2929549,MapBox,2929549,-23.8676124,-46.7560816,0.787619,"SP, SAO PAULO, RUA ENRIQUE AMORIM, 101",0.28732286990890904
101,RUA ENRIQUE AMORIM,SAO PAULO,-23.867041,-46.75333,2929549,OpenRouteService,2929549,-23.866982,-46.755118,0.8,"SP, SAO PAULO, RUA ENRIQUE AMORIM, 101",0.18223584135344495
101,RUA ENRIQUE AMORIM,SAO PAULO,-23.867041,-46.75333,2929549,Google,2929549,-23.8683448,-46.7567086,,"SP, SAO PAULO, RUA ENRIQUE AMORIM, 101",0.3731988427694224
37,CAPELA DE SANTANA,SAO PAULO,-23.510611,-46.760472,2929550,Google,2929550,-23.5102649,-46.7605924,,"SP, SAO PAULO, CAPELA DE SANTANA, 37",0.04025514266260114
37,CAPELA DE SANTANA,SAO PAULO,-23.510611,-46.760472,2929550,Here,2929550,-23.5103,-46.76053,1.0,"SP, SAO PAULO, CAPELA DE SANTANA, 37",0.03494930106858326
37,CAPELA DE SANTANA,SAO PAULO,-23.510611,-46.760472,2929550,OpenRouteService,2929550,-23.522392,-46.593147,1.0,"SP, SAO PAULO, CAPELA DE SANTANA, 37",17.138357362881596
37,CAPELA DE SANTANA,SAO PAULO,-23.510611,-46.760472,2929550,MapBox,2929550,-23.51034,-46.760486,0.99,"SP, SAO PAULO, CAPELA DE SANTANA, 37",0.030047616835532552
434,DOS MURURES,SAO PAULO,-23.476385,-46.419084,2929551,Here,2929551,-23.47619,-46.4191,0.98,"SP, SAO PAULO, DOS MURURES, 434",0.021658158280267056
434,DOS MURURES,SAO PAULO,-23.476385,-46.419084,2929551,OpenRouteService,2929551,-23.522392,-46.593147,1.0,"SP, SAO PAULO, DOS MURURES, 434",18.4947864071983
434,DOS MURURES,SAO PAULO,-23.476385,-46.419084,2929551,MapBox,2929551,-23.476499,-46.419306,0.99,"SP, SAO PAULO, DOS MURURES, 434",0.02595684378726417
434,DOS MURURES,SAO PAULO,-23.476385,-46.419084,2929551,Google,2929551,-23.4764905,-46.4187338,,"SP, SAO PAULO, DOS MURURES, 434",0.03763579788655599
SN,RUA DELMAR SOARES,SAO PAULO,-23.455329,-46.643568,2929552,Here,2929552,-23.45525,-46.64362,1.0,"SP, SAO PAULO, RUA DELMAR SOARES, SN",0.01023617342394705
SN,RUA DELMAR SOARES,SAO PAULO,-23.455329,-46.643568,2929552,MapBox,2929552,-23.4551132,-46.6435358,0.787619,"SP, SAO PAULO, RUA DELMAR SOARES, SN",0.02412533113752381
SN,RUA DELMAR SOARES,SAO PAULO,-23.455329,-46.643568,2929552,OpenRouteService,2929552,-23.455413,-46.644201,0.8,"SP, SAO PAULO, RUA DELMAR SOARES, SN",0.06534267118754086
SN,RUA DELMAR SOARES,SAO PAULO,-23.455329,-46.643568,2929552,Google,2929552,-23.454746,-46.6443097,,"SP, SAO PAULO, RUA DELMAR SOARES, SN",0.09955967231005348
45,PRAÇA PIRES RODOVALHO,SAO PAULO,-23.633767,-46.467229,2929553,Here,2929553,-23.6344,-46.46725,0.94,"SP, SAO PAULO, PRAÇA PIRES RODOVALHO, 45",0.07013936626505117
45,PRAÇA PIRES RODOVALHO,SAO PAULO,-23.633767,-46.467229,2929553,MapBox,2929553,-23.635292,-46.4688435,0.784325,"SP, SAO PAULO, PRAÇA PIRES RODOVALHO, 45",0.23593540316647366
45,PRAÇA PIRES RODOVALHO,SAO PAULO,-23.633767,-46.467229,2929553,OpenRouteService,2929553,-23.522392,-46.593147,1.0,"SP, SAO PAULO, PRAÇA PIRES RODOVALHO, 45",17.81496545475841
45,PRAÇA PIRES RODOVALHO,SAO PAULO,-23.633767,-46.467229,2929553,Google,2929553,-23.6339606,-46.4671732,,"SP, SAO PAULO, PRAÇA PIRES RODOVALHO, 45",0.022184855997032984
95,MANDASSAIA,SAO PAULO,-23.529142,-46.472414,2929554,Here,2929554,-23.59313,-46.79026,0.72,"SP, SAO PAULO, MANDASSAIA, 95",33.214944907972075
95,MANDASSAIA,SAO PAULO,-23.529142,-46.472414,2929554,Google,2929554,-23.5343175,-46.471962,,"SP, SAO PAULO, MANDASSAIA, 95",0.5750498135179728
95,MANDASSAIA,SAO PAULO,-23.529142,-46.472414,2929554,OpenRouteService,2929554,-23.522392,-46.593147,1.0,"SP, SAO PAULO, MANDASSAIA, 95",12.352037252798478
95,MANDASSAIA,SAO PAULO,-23.529142,-46.472414,2929554,MapBox,2929554,-22.79982455,-47.6637874357821,0.627037,"SP, SAO PAULO, MANDASSAIA, 95",146.30735430647854
413,RUA FLOR DE OURO,SAO PAULO,-23.453014,-46.571011,2929555,Here,2929555,-23.45307,-46.57162,1.0,"SP, SAO PAULO, RUA FLOR DE OURO, 413",0.06253422376359813
413,RUA FLOR DE OURO,SAO PAULO,-23.453014,-46.571011,2929555,Google,2929555,-23.4530619,-46.57164119999999,,"SP, SAO PAULO, RUA FLOR DE OURO, 413",0.06461022449947333
413,RUA FLOR DE OURO,SAO PAULO,-23.453014,-46.571011,2929555,MapBox,2929555,-23.452892,-46.571629,0.99,"SP, SAO PAULO, RUA FLOR DE OURO, 413",0.06457493492084147
413,RUA FLOR DE OURO,SAO PAULO,-23.453014,-46.571011,2929555,OpenRouteService,2929555,-23.453188,-46.573595,0.8,"SP, SAO PAULO, RUA FLOR DE OURO, 413",0.2647280744401239
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2929556,Here,2929556,-23.88093,-46.62635,1.0,"SP, SAO PAULO, ESTRADA DO CURUCUTU, SN",0.9194250869384913
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2929556,Google,2929556,-23.8747448,-46.631251,,"SP, SAO PAULO, ESTRADA DO CURUCUTU, SN",0.3347329174688985
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2929556,MapBox,2929556,-23.8924383,-46.6174,0.787619,"SP, SAO PAULO, ESTRADA DO CURUCUTU, SN",2.444407977035522
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2929556,OpenRouteService,2929556,-23.874733,-46.631169,0.8,"SP, SAO PAULO, ESTRADA DO CURUCUTU, SN",0.34237062214356395
101,RUA SANTO ARISTIDES,SAO PAULO,-23.654035,-46.695235,2929557,Google,2929557,-23.653961,-46.6954748,,"SP, SAO PAULO, RUA SANTO ARISTIDES, 101",0.025801161780988447
101,RUA SANTO ARISTIDES,SAO PAULO,-23.654035,-46.695235,2929557,Here,2929557,-23.65393,-46.69548,1.0,"SP, SAO PAULO, RUA SANTO ARISTIDES, 101",0.027568189356001915
101,RUA SANTO ARISTIDES,SAO PAULO,-23.654035,-46.695235,2929557,MapBox,2929557,-23.653906,-46.695452,0.99,"SP, SAO PAULO, RUA SANTO ARISTIDES, 101",0.026348594548388376
101,RUA SANTO ARISTIDES,SAO PAULO,-23.654035,-46.695235,2929557,OpenRouteService,2929557,-23.654061,-46.695429,0.8,"SP, SAO PAULO, RUA SANTO ARISTIDES, 101",0.020000633790232567
2737,AVENIDA DOUTOR JOSE ARTHUR DONA NOVA,SAO PAULO,-23.474758,-46.424325,2929558,OpenRouteService,2929558,-26.223321,-49.409655,1.0,"SP, SAO PAULO, AVENIDA DOUTOR JOSE ARTHUR DONA NOVA, 2737",428.6126501389313
2737,AVENIDA DOUTOR JOSE ARTHUR DONA NOVA,SAO PAULO,-23.474758,-46.424325,2929558,Google,2929558,-23.4746436,-46.4248518,,"SP, SAO PAULO, AVENIDA DOUTOR JOSE ARTHUR DONA NOVA, 2737",0.05528942654730662
2737,AVENIDA DOUTOR JOSE ARTHUR DONA NOVA,SAO PAULO,-23.474758,-46.424325,2929558,MapBox,2929558,-23.4143154,-46.5090197,0.613333,"SP, SAO PAULO, AVENIDA DOUTOR JOSE ARTHUR DONA NOVA, 2737",10.941164572512536
2737,AVENIDA DOUTOR JOSE ARTHUR DONA NOVA,SAO PAULO,-23.474758,-46.424325,2929558,Here,2929558,-23.47509,-46.42473,0.89,"SP, SAO PAULO, AVENIDA DOUTOR JOSE ARTHUR DONA NOVA, 2737",0.05535216664847809
38,RUA FERNANDO DONA FONSECA,SAO PAULO,-23.632499,-46.461092,2929559,Here,2929559,-23.63244,-46.46114,0.88,"SP, SAO PAULO, RUA FERNANDO DONA FONSECA, 38",0.008166252613467779
38,RUA FERNANDO DONA FONSECA,SAO PAULO,-23.632499,-46.461092,2929559,OpenRouteService,2929559,-22.926159,-42.819185,1.0,"SP, SAO PAULO, RUA FERNANDO DONA FONSECA, 38",380.7145787337075
38,RUA FERNANDO DONA FONSECA,SAO PAULO,-23.632499,-46.461092,2929559,MapBox,2929559,-23.4717568,-46.5804862,0.731013,"SP, SAO PAULO, RUA FERNANDO DONA FONSECA, 38",21.5761553220512
38,RUA FERNANDO DONA FONSECA,SAO PAULO,-23.632499,-46.461092,2929559,Google,2929559,-23.6325714,-46.4611756,,"SP, SAO PAULO, RUA FERNANDO DONA FONSECA, 38",0.011707465498140092
2,BENEDITO SCHUNCK,SAO PAULO,-23.880401,-46.741814,2929560,Google,2929560,-23.8805155,-46.7419086,,"SP, SAO PAULO, BENEDITO SCHUNCK, 2",0.015926353999822052
2,BENEDITO SCHUNCK,SAO PAULO,-23.880401,-46.741814,2929560,Here,2929560,-23.86276,-46.74917,0.96,"SP, SAO PAULO, BENEDITO SCHUNCK, 2",2.0925780481644227
2,BENEDITO SCHUNCK,SAO PAULO,-23.880401,-46.741814,2929560,OpenRouteService,2929560,-23.522392,-46.593147,1.0,"SP, SAO PAULO, BENEDITO SCHUNCK, 2",42.45084276367561
2,BENEDITO SCHUNCK,SAO PAULO,-23.880401,-46.741814,2929560,MapBox,2929560,-23.88057,-46.741688,0.978683,"SP, SAO PAULO, BENEDITO SCHUNCK, 2",0.022694312263766715
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2929561,MapBox,2929561,-23.610426,-46.64296,0.99,"SP, SAO PAULO, DOS LIRIOS, 10",20.21727555749709
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2929561,OpenRouteService,2929561,-23.522392,-46.593147,1.0,"SP, SAO PAULO, DOS LIRIOS, 10",19.677588489617445
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2929561,Here,2929561,-23.61048,-46.64295,1.0,"SP, SAO PAULO, DOS LIRIOS, 10",20.21534586877319
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2929561,Google,2929561,-23.5557714,-46.6395571,,"SP, SAO PAULO, DOS LIRIOS, 10",21.664662930556084
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2929562,Here,2929562,-23.61048,-46.64295,1.0,"SP, SAO PAULO, DOS LIRIOS, 10",20.21534586877319
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2929562,OpenRouteService,2929562,-23.522392,-46.593147,1.0,"SP, SAO PAULO, DOS LIRIOS, 10",19.677588489617445
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2929562,MapBox,2929562,-23.610426,-46.64296,0.99,"SP, SAO PAULO, DOS LIRIOS, 10",20.21727555749709
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2929562,Google,2929562,-23.5557714,-46.6395571,,"SP, SAO PAULO, DOS LIRIOS, 10",21.664662930556084
101,RUA ENRIQUE AMORIM,SAO PAULO,-23.867041,-46.75333,2929563,Google,2929563,-23.8683448,-46.7567086,,"SP, SAO PAULO, RUA ENRIQUE AMORIM, 101",0.3731988427694224
101,RUA ENRIQUE AMORIM,SAO PAULO,-23.867041,-46.75333,2929563,MapBox,2929563,-23.8676124,-46.7560816,0.787619,"SP, SAO PAULO, RUA ENRIQUE AMORIM, 101",0.28732286990890904
101,RUA ENRIQUE AMORIM,SAO PAULO,-23.867041,-46.75333,2929563,OpenRouteService,2929563,-23.866982,-46.755118,0.8,"SP, SAO PAULO, RUA ENRIQUE AMORIM, 101",0.18223584135344495
101,RUA ENRIQUE AMORIM,SAO PAULO,-23.867041,-46.75333,2929563,Here,2929563,-23.86747,-46.7558,0.98,"SP, SAO PAULO, RUA ENRIQUE AMORIM, 101",0.25603151595957035
,JORNALISTA ROBERTO MARINHO,SAO PAULO,-23.614928,-46.698832,2929564,MapBox,2929564,-23.6211001,-46.6807465,0.721746,"SP, SAO PAULO, JORNALISTA ROBERTO MARINHO, nan",1.9681464836808873
,JORNALISTA ROBERTO MARINHO,SAO PAULO,-23.614928,-46.698832,2929564,Here,2929564,-23.62972,-46.67318,0.92,"SP, SAO PAULO, JORNALISTA ROBERTO MARINHO, nan",3.088077044552216
,JORNALISTA ROBERTO MARINHO,SAO PAULO,-23.614928,-46.698832,2929564,OpenRouteService,2929564,-23.522392,-46.593147,1.0,"SP, SAO PAULO, JORNALISTA ROBERTO MARINHO, nan",14.88082735731066
,JORNALISTA ROBERTO MARINHO,SAO PAULO,-23.614928,-46.698832,2929564,Google,2929564,-23.6231153,-46.67812,,"SP, SAO PAULO, JORNALISTA ROBERTO MARINHO, nan",2.2999349193878262
391,CAPITAO BUSSE,SAO PAULO,-23.477564,-46.561125,2929565,Here,2929565,-23.47414,-46.56272,0.99,"SP, SAO PAULO, CAPITAO BUSSE, 391",0.4127366093769148
391,CAPITAO BUSSE,SAO PAULO,-23.477564,-46.561125,2929565,MapBox,2929565,-23.473941,-46.562765,0.99,"SP, SAO PAULO, CAPITAO BUSSE, 391",0.4348237842530094
391,CAPITAO BUSSE,SAO PAULO,-23.477564,-46.561125,2929565,OpenRouteService,2929565,-23.522392,-46.593147,1.0,"SP, SAO PAULO, CAPITAO BUSSE, 391",5.945300747954833
391,CAPITAO BUSSE,SAO PAULO,-23.477564,-46.561125,2929565,Google,2929565,-23.4741155,-46.5620568,,"SP, SAO PAULO, CAPITAO BUSSE, 391",0.3936081799821751
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2929566,Google,2929566,-23.5557714,-46.6395571,,"SP, SAO PAULO, DOS LIRIOS, 10",21.664662930556084
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2929566,Here,2929566,-23.61048,-46.64295,1.0,"SP, SAO PAULO, DOS LIRIOS, 10",20.21534586877319
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2929566,MapBox,2929566,-23.610426,-46.64296,0.99,"SP, SAO PAULO, DOS LIRIOS, 10",20.21727555749709
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2929566,OpenRouteService,2929566,-23.522392,-46.593147,1.0,"SP, SAO PAULO, DOS LIRIOS, 10",19.677588489617445
2,RUA BREST,SAO PAULO,-23.732586,-46.717496,2929567,MapBox,2929567,-23.7325648,-46.7171309,0.777037,"SP, SAO PAULO, RUA BREST, 2",0.037299912234957315
2,RUA BREST,SAO PAULO,-23.732586,-46.717496,2929567,Here,2929567,-23.73225,-46.71792,0.98,"SP, SAO PAULO, RUA BREST, 2",0.057042123041413054
2,RUA BREST,SAO PAULO,-23.732586,-46.717496,2929567,Google,2929567,-23.7323447,-46.71784479999999,,"SP, SAO PAULO, RUA BREST, 2",0.04448624032198819
2,RUA BREST,SAO PAULO,-23.732586,-46.717496,2929567,OpenRouteService,2929567,-23.73267,-46.717303,0.8,"SP, SAO PAULO, RUA BREST, 2",0.021766812635511133
765,ESTRADA DO CAMPO LIMPO,SAO PAULO,-23.64853,-46.761278,2929568,OpenRouteService,2929568,-23.625445,-46.765195,0.8,"SP, SAO PAULO, ESTRADA DO CAMPO LIMPO, 765",2.587783212246153
765,ESTRADA DO CAMPO LIMPO,SAO PAULO,-23.64853,-46.761278,2929568,Google,2929568,-23.648735,-46.7610126,,"SP, SAO PAULO, ESTRADA DO CAMPO LIMPO, 765",0.035336858116347604
765,ESTRADA DO CAMPO LIMPO,SAO PAULO,-23.64853,-46.761278,2929568,Here,2929568,-23.64873,-46.761,1.0,"SP, SAO PAULO, ESTRADA DO CAMPO LIMPO, 765",0.03598785087707568
765,ESTRADA DO CAMPO LIMPO,SAO PAULO,-23.64853,-46.761278,2929568,MapBox,2929568,-23.648844,-46.761056,0.99,"SP, SAO PAULO, ESTRADA DO CAMPO LIMPO, 765",0.041502021394310314
116,RUA JOAO DONA CUNHA VASCONCELOS,SAO PAULO,-23.639903,-46.761209,2929569,Google,2929569,-23.6394718,-46.7612254,,"SP, SAO PAULO, RUA JOAO DONA CUNHA VASCONCELOS, 116",0.04778602024249789
116,RUA JOAO DONA CUNHA VASCONCELOS,SAO PAULO,-23.639903,-46.761209,2929569,OpenRouteService,2929569,-10.362617,-38.203187,1.0,"SP, SAO PAULO, RUA JOAO DONA CUNHA VASCONCELOS, 116",1727.6710335379098
116,RUA JOAO DONA CUNHA VASCONCELOS,SAO PAULO,-23.639903,-46.761209,2929569,Here,2929569,-23.48494,-46.73603,0.68,"SP, SAO PAULO, RUA JOAO DONA CUNHA VASCONCELOS, 116",17.353897833405174
